Rank,Angle1,Distance1,Density1,Angle2,Distance2,Density2,Angle3,Distance3,Density3,Angle4,Distance4,Density4,Angle5,Distance5,Density5,Angle6,Distance6,Density6,Angle7,Distance7,Density7,Angle8,Distance8,Density8,Angle9,Distance9,Density9,Angle10,Distance10,Density10,Angle11,Distance11,Density11
 20,2.8381521244218,5.17780855234864,1,8.59672755267004,4.53701663154369,1,5.85690505352927,6.5342270694886,2,2.8381521244218,3.62504201424984,1,0,0,0,0,0,0,0,0,0,5.72540405775706,5.94442742226553,2,0,0,0,3.67934470501423,4.08213014121789,1,0,0,0
 21,4.93917076504253,3.57769579648871,1,7.45544985774709,2.73745003496562,0,0,0,0,4.93917076504253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 21,4.93917076504253,3.57769579648871,1,7.45544985774709,2.73745003496562,1,6.60794308610562,6.50633109354063,0,4.93917076504253,0,0,0,0,0,0,0,0,0,0,0,8.33212405452945,5.91410980107419,0,0,0,0,0,0,0,0,0,0
 21,4.93917076504253,3.57769579648871,1,7.45544985774709,2.73745003496562,1,6.60794308610562,6.50633109354063,2,4.93917076504253,0,0,0,0,0,4.65213551205658,5.37276737620787,0,0,0,0,8.33212405452945,5.91410980107419,2,3.74584296462297,5.45364837999152,0,0,0,0,0,0,0
 21,4.93917076504253,3.57769579648871,1,7.45544985774709,2.73745003496562,1,6.60794308610562,6.50633109354063,2,4.93917076504253,0,0,0,0,0,4.65213551205658,5.37276737620787,2,0,0,0,8.33212405452945,5.91410980107419,2,3.74584296462297,5.45364837999152,2,0,0,0,0,0,0
 21,4.93917076504253,3.57769579648871,1,7.45544985774709,2.73745003496562,1,6.75663107579086,6.80500685633219,3,4.93917076504253,0,0,0,0,0,4.65213551205658,5.37276737620787,2,0,0,0,5.56251720902235,6.11274124781879,3,3.74584296462297,5.45364837999152,2,0,0,0,0,0,0
 21,4.93917076504253,3.57769579648871,1,7.45544985774709,2.73745003496562,1,6.75663107579086,6.80500685633219,3,4.93917076504253,4.24085975587105,1,0,0,0,4.65213551205658,5.37276737620787,2,0,0,0,5.56251720902235,6.11274124781879,3,3.74584296462297,5.45364837999152,2,5.58329829342728,3.7809941383232,1,0,0,0
 22,7.88567987082339,6.57524962355759,1,7.8676213269548,7.40125791799929,0,0,0,0,7.88567987082339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 22,7.88567987082339,6.57524962355759,1,7.8676213269548,7.40125791799929,1,5.63945810734154,4.01361992289699,0,7.88567987082339,0,0,0,0,0,0,0,0,0,0,0,4.02523781215341,3.97058943673948,0,0,0,0,0,0,0,0,0,0
 22,7.88567987082339,6.57524962355759,1,7.8676213269548,7.40125791799929,1,5.63945810734154,4.01361992289699,2,7.88567987082339,0,0,0,0,0,5.87949357988075,5.79827485650488,0,0,0,0,4.02523781215341,3.97058943673948,2,4.46253836571846,5.21770462387888,0,0,0,0,0,0,0
 22,7.88567987082339,6.57524962355759,1,7.8676213269548,7.40125791799929,1,5.63945810734154,4.01361992289699,2,7.88567987082339,0,0,0,0,0,5.87949357988075,5.79827485650488,2,0,0,0,4.02523781215341,3.97058943673948,2,4.46253836571846,5.21770462387888,2,0,0,0,0,0,0
 22,7.88567987082339,6.57524962355759,1,7.8676213269548,7.40125791799929,1,5.63945810734154,4.01361992289699,2,7.88567987082339,0,0,0,0,0,5.87949357988075,5.79827485650488,2,6.44699196657008,4.89405257118547,1,4.02523781215341,3.97058943673948,2,4.46253836571846,5.21770462387888,2,0,0,0,0,0,0
 23,7.07637155665148,5.26814515884677,1,7.29378149986274,3.83601102709636,0,0,0,0,7.07637155665148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 23,7.07637155665148,5.26814515884677,1,7.29378149986274,3.83601102709636,1,6.44912461199008,4.99773751944854,0,7.07637155665148,0,0,0,0,0,0,0,0,0,0,0,4.66392723066807,7.28926319190909,0,0,0,0,0,0,0,0,0,0
 23,7.07637155665148,5.26814515884677,1,7.29378149986274,3.83601102709636,1,6.44912461199008,4.99773751944854,3,7.07637155665148,0,0,0,0,0,4.31606290748825,1.11349083230655,0,0,0,0,4.66392723066807,7.28926319190909,3,5.37215633087167,6.1549107298408,0,0,0,0,0,0,0
 23,7.07637155665148,5.26814515884677,1,7.29378149986274,3.83601102709636,1,6.44912461199008,4.99773751944854,3,7.07637155665148,0,0,0,0,0,4.31606290748825,1.11349083230655,6,0,0,0,4.66392723066807,7.28926319190909,3,5.37215633087167,6.1549107298408,6,0,0,0,0,0,0
 23,7.07637155665148,5.26814515884677,1,7.29378149986274,3.83601102709636,1,6.51799890352849,5.1862290843874,3,7.07637155665148,0,0,0,0,0,4.31606290748825,1.11349083230655,6,0,0,0,5.30199130621246,7.23357122656839,3,5.37215633087167,6.1549107298408,6,0,0,0,0,0,0
 23,7.07637155665148,5.26814515884677,1,7.29378149986274,3.83601102709636,1,6.51799890352849,5.1862290843874,3,7.07637155665148,6.18693291122202,2,0,0,0,4.31606290748825,1.11349083230655,6,0,0,0,5.30199130621246,7.23357122656839,3,5.37215633087167,6.1549107298408,6,8.00097700253636,6.10794793069218,2,0,0,0
 24,8.0719278416819,4.19800736506203,2,6.74627865511251,7.28240569127773,0,0,0,0,8.0719278416819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 24,8.0719278416819,4.19800736506203,2,6.74627865511251,7.28240569127773,2,4.95759787993347,3.06444536577764,0,8.0719278416819,0,0,0,0,0,0,0,0,0,0,0,7.58605162908194,6.63091990330813,0,0,0,0,0,0,0,0,0,0
 24,8.0719278416819,4.19800736506203,2,6.74627865511251,7.28240569127773,2,4.95759787993347,3.06444536577764,3,8.0719278416819,0,0,0,0,0,3.03816951850509,3.97858532790609,0,0,0,0,7.58605162908194,6.63091990330813,3,5.17234036923952,7.33476110334368,0,0,0,0,0,0,0
 24,8.0719278416819,4.19800736506203,2,6.74627865511251,7.28240569127773,2,4.95759787993347,3.06444536577764,3,8.0719278416819,0,0,0,0,0,3.03816951850509,3.97858532790609,2,0,0,0,7.58605162908194,6.63091990330813,3,5.17234036923952,7.33476110334368,2,0,0,0,0,0,0
 24,8.0719278416819,4.19800736506203,2,6.74627865511251,7.28240569127773,2,4.95759787993347,3.06444536577764,3,8.0719278416819,0,0,0,0,0,3.03816951850509,3.97858532790609,2,1.25726764890447,5.55748071936861,2,7.58605162908194,6.63091990330813,3,5.17234036923952,7.33476110334368,2,0,0,0,0,0,0
 25,3.16825342951589,5.39820718483279,1,6.97018385781329,2.63804603035665,0,0,0,0,3.16825342951589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 25,3.16825342951589,5.39820718483279,1,6.97018385781329,2.63804603035665,1,6.57698354285232,4.52501746610118,0,3.16825342951589,0,0,0,0,0,0,0,0,0,0,0,6.61492261283685,4.97518072677874,0,0,0,0,0,0,0,0,0,0
 25,3.16825342951589,5.39820718483279,1,6.97018385781329,2.63804603035665,1,6.57698354285232,4.52501746610118,3,3.16825342951589,0,0,0,0,0,0,0,0,0,0,0,6.61492261283685,4.97518072677874,3,0,0,0,0,0,0,0,0,0
 25,3.16825342951589,5.39820718483279,1,6.97018385781329,2.63804603035665,1,6.57698354285232,4.52501746610118,3,3.16825342951589,2.50276271182821,1,0,0,0,0,0,0,0,0,0,6.61492261283685,4.97518072677874,3,0,0,0,4.95810540556838,4.80375807376454,1,0,0,0
 26,7.61594278310692,2.20719194913093,1,5.1605508968072,6.12058431793757,0,0,0,0,7.61594278310692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 26,7.61594278310692,2.20719194913093,1,5.1605508968072,6.12058431793757,1,4.35912394570803,2.36960048903644,0,7.61594278310692,0,0,0,0,0,0,0,0,0,0,0,8.00161749099604,5.67430738723255,0,0,0,0,0,0,0,0,0,0
 26,7.61594278310692,2.20719194913093,1,5.1605508968072,6.12058431793757,1,4.35912394570803,2.36960048903644,2,7.61594278310692,0,0,0,0,0,4.46968149736997,4.06060224077367,0,0,0,0,8.00161749099604,5.67430738723255,2,2.52839661062365,2.75784108827113,0,0,0,0,0,0,0
 26,7.61594278310692,2.20719194913093,1,5.1605508968072,6.12058431793757,1,4.35912394570803,2.36960048903644,2,7.61594278310692,0,0,0,0,0,4.46968149736997,4.06060224077367,3,0,0,0,8.00161749099604,5.67430738723255,2,2.52839661062365,2.75784108827113,3,0,0,0,0,0,0
 26,7.61594278310692,2.20719194913093,1,5.1605508968072,6.12058431793757,1,4.35912394570803,2.36960048903644,2,7.61594278310692,0,0,0,0,0,4.46968149736997,4.06060224077367,3,1.52297942329966,6.04616567401917,1,8.00161749099604,5.67430738723255,2,2.52839661062365,2.75784108827113,3,0,0,0,0,0,0
 27,5.34864206214369,3.64329237483631,1,6.4749753842491,3.85980958986341,0,0,0,0,5.34864206214369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 27,5.34864206214369,3.64329237483631,1,6.4749753842491,3.85980958986341,1,4.89816360862497,4.28862449697658,0,5.34864206214369,0,0,0,0,0,0,0,0,0,0,0,5.77690140889424,4.76996462598919,0,0,0,0,0,0,0,0,0,0
 27,5.34864206214369,3.64329237483631,1,6.4749753842491,3.85980958986341,1,4.89816360862497,4.28862449697658,3,5.34864206214369,0,0,0,0,0,0,0,0,0,0,0,5.77690140889424,4.76996462598919,3,0,0,0,0,0,0,0,0,0
 27,5.34864206214369,3.64329237483631,1,6.4749753842491,3.85980958986341,1,4.89816360862497,4.28862449697658,3,5.34864206214369,0,0,7.45747335816342,4.07215104260164,1,0,0,0,0,0,0,5.77690140889424,4.76996462598919,3,0,0,0,0,0,0,3.45913253667528,4.4806684746176,1
 28,6.79158511978183,5.25798825980799,1,7.44056617404033,5.69573547903643,0,0,0,0,6.79158511978183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 28,6.79158511978183,5.25798825980799,1,7.44056617404033,5.69573547903643,1,6.47272984813123,4.23381157605194,0,6.79158511978183,0,0,0,0,0,0,0,0,0,0,0,5.5258541031765,5.77430166217298,0,0,0,0,0,0,0,0,0,0
 28,6.79158511978183,5.25798825980799,1,7.44056617404033,5.69573547903643,1,6.47272984813123,4.23381157605194,3,6.79158511978183,0,0,0,0,0,0,0,0,0,0,0,5.5258541031765,5.77430166217298,3,0,0,0,0,0,0,0,0,0
 28,6.79158511978183,5.25798825980799,1,7.44056617404033,5.69573547903643,1,6.47272984813123,4.23381157605194,3,6.79158511978183,6.33472873175025,1,0,0,0,0,0,0,0,0,0,5.5258541031765,5.77430166217298,3,0,0,0,5.85056005840772,1.64862132737535,1,0,0,0
 29,6.38621025247427,4.05516943094109,1,7.98768746158295,5.15355410505132,0,0,0,0,6.38621025247427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 29,6.38621025247427,4.05516943094109,1,7.98768746158295,5.15355410505132,1,6.30463696578481,4.57869468722187,0,6.38621025247427,0,0,0,0,0,0,0,0,0,0,0,5.4423037750859,6.05200272190162,0,0,0,0,0,0,0,0,0,0
 29,6.38621025247427,4.05516943094109,1,7.98768746158295,5.15355410505132,1,6.30463696578481,4.57869468722187,2,6.38621025247427,0,0,0,0,0,4.80111298018259,7.62208725509807,0,0,0,0,5.4423037750859,6.05200272190162,2,3.70610899293326,4.37759282062938,0,0,0,0,0,0,0
 29,6.38621025247427,4.05516943094109,1,7.98768746158295,5.15355410505132,1,6.30463696578481,4.57869468722187,2,6.38621025247427,0,0,0,0,0,4.80111298018259,7.62208725509807,8,0,0,0,5.4423037750859,6.05200272190162,2,3.70610899293326,4.37759282062938,8,0,0,0,0,0,0
 29,6.38621025247427,4.05516943094109,1,7.98768746158295,5.15355410505132,1,3.78204949273202,5.93770903880587,3,6.38621025247427,0,0,0,0,0,4.80111298018259,7.62208725509807,8,0,0,0,5.83732573485261,6.17746582668839,3,3.70610899293326,4.37759282062938,8,0,0,0,0,0,0
 29,6.38621025247427,4.05516943094109,1,7.98768746158295,5.15355410505132,1,3.78204949273202,5.93770903880587,3,6.38621025247427,4.4920210184085,1,0,0,0,4.80111298018259,7.62208725509807,8,0,0,0,5.83732573485261,6.17746582668839,3,3.70610899293326,4.37759282062938,8,6.67331720863143,5.77760361820084,1,0,0,0
 30,5.84721099879648,2.55654345206156,2,8.83982322997796,4.59930440047784,0,0,0,0,5.84721099879648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 30,5.84721099879648,2.55654345206156,2,8.83982322997796,4.59930440047784,3,7.7186240789925,6.09914781352472,0,5.84721099879648,0,0,0,0,0,0,0,0,0,0,0,6.46983904834732,4.14347835455638,0,0,0,0,0,0,0,0,0,0
 30,5.84721099879648,2.55654345206156,2,8.83982322997796,4.59930440047784,3,7.7186240789925,6.09914781352472,4,5.84721099879648,0,0,0,0,0,0,0,0,0,0,0,6.46983904834732,4.14347835455638,4,0,0,0,0,0,0,0,0,0
 30,5.84721099879648,2.55654345206156,2,8.83982322997796,4.59930440047784,3,7.7186240789925,6.09914781352472,4,5.84721099879648,6.05456029003166,1,0,0,0,0,0,0,0,0,0,6.46983904834732,4.14347835455638,4,0,0,0,7.79176684050262,4.75613352648779,1,0,0,0
 31,6.63526643457266,5.71352381549644,1,6.47049098804781,6.55858881806793,0,0,0,0,6.63526643457266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 31,6.63526643457266,5.71352381549644,1,6.47049098804781,6.55858881806793,1,7.6680209309091,5.49409379200633,0,6.63526643457266,0,0,0,0,0,0,0,0,0,0,0,4.09692803027407,1.01400643615739,0,0,0,0,0,0,0,0,0,0
 31,6.63526643457266,5.71352381549644,1,6.47049098804781,6.55858881806793,1,7.6680209309091,5.49409379200633,2,6.63526643457266,0,0,0,0,0,0,0,0,0,0,0,4.09692803027407,1.01400643615739,2,0,0,0,0,0,0,0,0,0
 31,6.63526643457266,5.71352381549644,1,6.47049098804781,6.55858881806793,1,7.6680209309091,5.49409379200633,2,6.63526643457266,6.95730579435588,1,0,0,0,0,0,0,0,0,0,4.09692803027407,1.01400643615739,2,0,0,0,8.59680057717377,6.83960910560127,1,0,0,0
 32,8.12603597360105,3.82998567628493,1,6.56246029079381,4.88881358456254,0,0,0,0,8.12603597360105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 32,8.12603597360105,3.82998567628493,1,6.56246029079381,4.88881358456254,1,6.94249300926794,4.96980077133545,0,8.12603597360105,0,0,0,0,0,0,0,0,0,0,0,8.26463080366466,5.78140967841233,0,0,0,0,0,0,0,0,0,0
 32,8.12603597360105,3.82998567628493,1,6.56246029079381,4.88881358456254,1,6.94249300926794,4.96980077133545,3,8.12603597360105,0,0,0,0,0,0,0,0,0,0,0,8.26463080366466,5.78140967841233,3,0,0,0,0,0,0,0,0,0
 32,8.12603597360105,3.82998567628493,1,6.56246029079381,4.88881358456254,1,6.94249300926794,4.96980077133545,3,8.12603597360105,2.71047445836793,1,0,0,0,0,0,0,0,0,0,8.26463080366466,5.78140967841233,3,0,0,0,6.01788550300526,6.94807480806958,1,0,0,0
 33,7.6164956616464,4.52212932707909,1,9.3076215546592,5.4049640225798,0,0,0,0,7.6164956616464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 33,7.6164956616464,4.52212932707909,1,9.3076215546592,5.4049640225798,1,7.31853313207503,5.70445493992032,0,7.6164956616464,0,0,0,0,0,0,0,0,0,0,0,7.48904030305316,3.3646689067275,0,0,0,0,0,0,0,0,0,0
 33,7.6164956616464,4.52212932707909,1,9.3076215546592,5.4049640225798,1,7.31853313207503,5.70445493992032,3,7.6164956616464,0,0,0,0,0,0,0,0,0,0,0,7.48904030305316,3.3646689067275,3,0,0,0,0,0,0,0,0,0
 33,7.6164956616464,4.52212932707909,1,9.3076215546592,5.4049640225798,1,7.31853313207503,5.70445493992032,3,7.6164956616464,5.11610611878724,2,0,0,0,0,0,0,0,0,0,7.48904030305316,3.3646689067275,3,0,0,0,5.78489479017222,4.4016392827539,2,0,0,0
 34,5.36845694104129,5.36625365093951,2,8.28658601225195,5.91289727707949,0,0,0,0,5.36845694104129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 34,5.36845694104129,5.36625365093951,2,8.28658601225195,5.91289727707949,2,3.92390845135849,3.54912072708831,0,5.36845694104129,0,0,0,0,0,0,0,0,0,0,0,8.07068270014036,2.10683833777967,0,0,0,0,0,0,0,0,0,0
 34,5.36845694104129,5.36625365093951,2,8.28658601225195,5.91289727707949,2,3.92390845135849,3.54912072708831,3,5.36845694104129,0,0,0,0,0,4.90135351109948,3.027579961386,0,0,0,0,8.07068270014036,2.10683833777967,3,7.15421436741869,3.63209596594799,0,0,0,0,0,0,0
 34,5.36845694104129,5.36625365093951,2,8.28658601225195,5.91289727707949,2,3.92390845135849,3.54912072708831,3,5.36845694104129,0,0,0,0,0,4.90135351109948,3.027579961386,2,0,0,0,8.07068270014036,2.10683833777967,3,7.15421436741869,3.63209596594799,2,0,0,0,0,0,0
 34,5.36845694104129,5.36625365093951,2,8.28658601225195,5.91289727707949,2,5.07719180830579,7.48859732811339,4,5.36845694104129,0,0,0,0,0,4.90135351109948,3.027579961386,2,0,0,0,5.92917431621661,3.55651676422228,4,7.15421436741869,3.63209596594799,2,0,0,0,0,0,0
 34,5.36845694104129,5.36625365093951,2,8.28658601225195,5.91289727707949,2,5.07719180830579,7.48859732811339,4,5.36845694104129,4.67046989182493,2,0,0,0,4.90135351109948,3.027579961386,2,0,0,0,5.92917431621661,3.55651676422228,4,7.15421436741869,3.63209596594799,2,4.85899834681665,7.90091911846381,2,0,0,0
 35,5.22360626064256,7.9024442582615,1,5.12977751302579,4.59681292315908,0,0,0,0,5.22360626064256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 35,5.22360626064256,7.9024442582615,1,5.12977751302579,4.59681292315908,1,7.06720915350596,5.62891367758956,0,5.22360626064256,0,0,0,0,0,0,0,0,0,0,0,7.1619661901857,4.10157866028939,0,0,0,0,0,0,0,0,0,0
 35,5.22360626064256,7.9024442582615,1,5.12977751302579,4.59681292315908,1,7.06720915350596,5.62891367758956,2,5.22360626064256,0,0,0,0,0,2.92599576760398,4.59507318836271,0,0,0,0,7.1619661901857,4.10157866028939,2,5.24938344386152,4.64779802775443,0,0,0,0,0,0,0
 35,5.22360626064256,7.9024442582615,1,5.12977751302579,4.59681292315908,1,7.06720915350596,5.62891367758956,2,5.22360626064256,0,0,0,0,0,2.92599576760398,4.59507318836271,2,0,0,0,7.1619661901857,4.10157866028939,2,5.24938344386152,4.64779802775443,2,0,0,0,0,0,0
 35,5.22360626064256,7.9024442582615,1,5.12977751302579,4.59681292315908,1,7.06720915350596,5.62891367758956,2,5.22360626064256,0,0,0,0,0,2.92599576760398,4.59507318836271,2,2.95814965859107,7.05810492038698,1,7.1619661901857,4.10157866028939,2,5.24938344386152,4.64779802775443,2,0,0,0,0,0,0
 36,5.15091409246949,4.09774730141707,2,6.13622101553166,5.91129110718508,0,0,0,0,5.15091409246949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 36,5.15091409246949,4.09774730141707,2,6.13622101553166,5.91129110718508,1,6.85614260614361,4.57262806090572,0,5.15091409246949,0,0,0,0,0,0,0,0,0,0,0,5.38469484874426,8.0340522123736,0,0,0,0,0,0,0,0,0,0
 36,5.15091409246949,4.09774730141707,2,6.13622101553166,5.91129110718508,1,6.85614260614361,4.57262806090572,2,5.15091409246949,0,0,0,0,0,8.64850643251267,7.76623318595934,0,0,0,0,5.38469484874426,8.0340522123736,2,3.17472702971283,4.20819537570438,0,0,0,0,0,0,0
 36,5.15091409246949,4.09774730141707,2,6.13622101553166,5.91129110718508,1,6.85614260614361,4.57262806090572,2,5.15091409246949,0,0,0,0,0,8.64850643251267,7.76623318595934,1,0,0,0,5.38469484874426,8.0340522123736,2,3.17472702971283,4.20819537570438,1,0,0,0,0,0,0
 36,5.15091409246949,4.09774730141707,2,6.13622101553166,5.91129110718508,1,8.08826671651573,5.48881962938471,2,5.15091409246949,0,0,0,0,0,8.64850643251267,7.76623318595934,1,0,0,0,7.41628684060594,4.08510750783588,2,3.17472702971283,4.20819537570438,1,0,0,0,0,0,0
 36,5.15091409246949,4.09774730141707,2,6.13622101553166,5.91129110718508,1,8.08826671651573,5.48881962938471,2,5.15091409246949,0,0,5.21108822939555,5.66548808471138,1,8.64850643251267,7.76623318595934,1,0,0,0,7.41628684060594,4.08510750783588,2,3.17472702971283,4.20819537570438,1,0,0,0,4.38809658906338,6.11071710751384,1
 37,6.47197596565054,4.54691187023649,1,7.42536408737996,5.51672049844673,0,0,0,0,6.47197596565054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 37,6.47197596565054,4.54691187023649,1,7.42536408737996,5.51672049844673,1,7.4599134148038,4.43951261531585,0,6.47197596565054,0,0,0,0,0,0,0,0,0,0,0,6.18932572999497,2.64087081489669,0,0,0,0,0,0,0,0,0,0
 37,6.47197596565054,4.54691187023649,1,7.42536408737996,5.51672049844673,1,7.4599134148038,4.43951261531585,2,6.47197596565054,0,0,0,0,0,0,0,0,0,0,0,6.18932572999497,2.64087081489669,2,0,0,0,0,0,0,0,0,0
 37,6.47197596565054,4.54691187023649,1,7.42536408737996,5.51672049844673,1,7.4599134148038,4.43951261531585,2,6.47197596565054,0,0,2.6303035676156,4.70694469985318,1,0,0,0,0,0,0,6.18932572999497,2.64087081489669,2,0,0,0,0,0,0,5.14707609454146,6.69517944001602,1
 38,3.63624240181968,5.87129399078511,1,8.72677243259971,1.61397933230097,0,0,0,0,3.63624240181968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 38,3.63624240181968,5.87129399078511,1,8.72677243259971,1.61397933230097,1,7.38582039261346,7.67571245253431,0,3.63624240181968,0,0,0,0,0,0,0,0,0,0,0,6.32173010953631,5.26619980792077,0,0,0,0,0,0,0,0,0,0
 38,3.63624240181968,5.87129399078511,1,8.72677243259971,1.61397933230097,1,7.38582039261346,7.67571245253431,1,3.63624240181968,0,0,0,0,0,0,0,0,0,0,0,6.32173010953631,5.26619980792077,1,0,0,0,0,0,0,0,0,0
 38,3.63624240181968,5.87129399078511,1,8.72677243259971,1.61397933230097,1,7.38582039261346,7.67571245253431,1,3.63624240181968,4.63030920867144,2,0,0,0,0,0,0,0,0,0,6.32173010953631,5.26619980792077,1,0,0,0,6.03868411451712,4.88816876414492,2,0,0,0
 39,5.88249675466152,3.27222991046513,1,6.90119352363291,5.74729958636668,0,0,0,0,5.88249675466152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 39,5.88249675466152,3.27222991046513,1,6.90119352363291,5.74729958636668,1,6.16764256325585,4.6479270796754,0,5.88249675466152,0,0,0,0,0,0,0,0,0,0,0,6.28139919722217,5.0260410047463,0,0,0,0,0,0,0,0,0,0
 39,5.88249675466152,3.27222991046513,1,6.90119352363291,5.74729958636668,1,6.16764256325585,4.6479270796754,2,5.88249675466152,0,0,0,0,0,4.7416366937449,5.46893949727201,0,0,0,0,6.28139919722217,5.0260410047463,2,8.46331302500166,3.78351755932556,0,0,0,0,0,0,0
 39,5.88249675466152,3.27222991046513,1,6.90119352363291,5.74729958636668,1,6.16764256325585,4.6479270796754,2,5.88249675466152,0,0,0,0,0,4.7416366937449,5.46893949727201,9,0,0,0,6.28139919722217,5.0260410047463,2,8.46331302500166,3.78351755932556,9,0,0,0,0,0,0
 39,5.88249675466152,3.27222991046513,1,6.90119352363291,5.74729958636668,1,6.16764256325585,4.6479270796754,2,5.88249675466152,0,0,0,0,0,4.7416366937449,5.46893949727201,9,1.50374611934228,2.22376399252869,1,6.28139919722217,5.0260410047463,2,8.46331302500166,3.78351755932556,9,0,0,0,0,0,0
 40,6.85569906588407,3.31650253434567,1,7.48077540676818,7.18625601845199,0,0,0,0,6.85569906588407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 40,6.85569906588407,3.31650253434567,1,7.48077540676818,7.18625601845199,1,4.10588814412215,8.01747715016143,0,6.85569906588407,0,0,0,0,0,0,0,0,0,0,0,4.14397205427564,5.07366290332477,0,0,0,0,0,0,0,0,0,0
 40,6.85569906588407,3.31650253434567,1,7.48077540676818,7.18625601845199,1,4.10588814412215,8.01747715016143,3,6.85569906588407,0,0,0,0,0,6.54714289955017,5.90189136412399,0,0,0,0,4.14397205427564,5.07366290332477,3,6.1234654064258,6.03136584096384,0,0,0,0,0,0,0
 40,6.85569906588407,3.31650253434567,1,7.48077540676818,7.18625601845199,1,4.10588814412215,8.01747715016143,3,6.85569906588407,0,0,0,0,0,6.54714289955017,5.90189136412399,2,0,0,0,4.14397205427564,5.07366290332477,3,6.1234654064258,6.03136584096384,2,0,0,0,0,0,0
 40,6.85569906588407,3.31650253434567,1,7.48077540676818,7.18625601845199,1,4.10588814412215,8.01747715016143,3,6.85569906588407,0,0,0,0,0,6.54714289955017,5.90189136412399,2,4.37617694091948,2.9613944961714,1,4.14397205427564,5.07366290332477,3,6.1234654064258,6.03136584096384,2,0,0,0,0,0,0
 41,8.02639963041095,3.71419798163311,2,8.89153298586374,3.61143512308966,0,0,0,0,8.02639963041095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 41,8.02639963041095,3.71419798163311,2,8.89153298586374,3.61143512308966,2,6.26617253721467,3.72972728478182,0,8.02639963041095,0,0,0,0,0,0,0,0,0,0,0,6.9262316784257,5.00649684547867,0,0,0,0,0,0,0,0,0,0
 41,8.02639963041095,3.71419798163311,2,8.89153298586374,3.61143512308966,2,6.26617253721467,3.72972728478182,2,8.02639963041095,0,0,0,0,0,3.87165329468817,5.07776349860807,0,0,0,0,6.9262316784257,5.00649684547867,2,2.11585351826401,5.14742026811412,0,0,0,0,0,0,0
